toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderrtot,pl_orbper,pl_orbpererrtot,pl_trandurh,pl_trandurherrtot,pl_trandep,pl_trandeperrtot,pl_rade,pl_radeerrtot,pl_insol,pl_insolerrtot,pl_eqt,pl_eqterrtot,st_tmag,st_tmagerrtot,st_dist,st_disterrtot,st_teff,st_tefferrtot,st_logg,st_loggerrtot,st_rad,st_raderrtot
485.01,427352241,FP,2459198.438,0.001858,1.2667147,0.0000052,1.712,0.95,1870,24.6888,8.31491,1.606664,3265.32,0,2105,0,9.9955,0.062,282.205,7.158,6084,386,4.28965,4.00936,1.87,0.16
4850.01,332705008,PC,2459269.734,0.009598,7.6778159,0.0024814,3.492,0.736,6370,5426.5,17.73,13.77086,680.523,0,1422,0,12.8901,0.016,643.481,24.071,5938,253.8,4.32,0.16,1.19,0.12
4851.01,60377863,PC,2459278.825,0.012366,21.6091483,0.0008474,6.112,2.83,320,2.39462,2.134,0.340184,103.508,0,888,0,9.4051,0.012,125.772,0.951,5967,266,4.36,0.16,1.15,0.1
4852.01,74712191,PC,2459304.797,0.002284,7.2307407,0.000029,4.646,0.65,7940,3.86976,13.364,0.996288,1009.89,0,1570,0,11.8422,0.014,603.347,21.42,7747,270.4,4.39,0.16,1.43,0.1
4853.01,74530173,PC,2459303.197,0.005752,7.2333744,0.0000722,1.118,0.424,10550,83.4556,9.46193,0,14.6012,0,544,0,13.2181,0.012,428.288,8.146,5508,244,4.53,0,0.89,0
4854.01,70780410,PC,2459991.882,0.00568,3.9230475,0.0000612,2.559,1.082,4600,26.706,9.13123,0,336.151,0,1192,0,13.2372,0.022,722.239,25.37,5620,244,4.23,0,1.28,0
4855.01,44514807,PC,2459290.956,0.006936,7.5872202,0.000104,1.826,0.844,4260,38.5392,16.4426,2.73058,76.4611,0,823,0,12.9514,0.012,1198.79,68.89,6419,263,3.86,0.18,2.21,0.22
4856.01,428685938,FP,2460022.855,0.003192,14.4896397,0.007012,1.898,0.494,40070,189.8766,7.558,0.893046,1.21746,0,292,0,14.379,0.014,119.474,1.985,3376,314,4.87,0,0.35,0.02
4857.01,35972578,PC,2459304.812,0.003354,1.8881146,0.0000122,2.761,0.754,9030,13.47718,13.7957,0,2630.38,0,1995,0,13.1051,0.012,849.5,27.663,6309,244,4.23,0,1.42,0
4858.01,262499797,FP,2459963.284,0.000674,1.7509117,0.0000102,1.4130673,0.0802686,70067.10137,3573.2968,16.6835695,24.68609,46.5314175,0,666.1259003,0,14.8083,0.016,193.977,4.066,3333,314,4.79,0.02,0.443812,0.027511
4859.01,152467154,PC,2459291.243,0.004976,7.1878971,0.00007,3.321,0.53,11430,9281.3,18.372,0,287.355,0,1147,0,13.1012,0.012,434.224,8.963,5144.9,142,4.4,0,0.97,0
486.01,260708537,CP,2460204.282,0.003654,1.7447031,0.000006,1.066,0.64,160,31.7498,0.591815,0.0689132,107.262,0,896,0,9.36854,0.014,15.2142,0.0143,3445,174,4.85243,0.122948,0.43,0.02
4860.01,335590096,CP,2459304.246,0.001174,1.5229985,0.0001408,1.196,0.312,58060,208.626,8.99483,0.970066,37.1159,0,687,0,13.7726,0.016,80.1423,1.286,3237,314,4.87,0,0.35,0.02
4861.01,71341774,PC,2459299.869,0.011336,3.4321678,0.000072,5.115,1.132,1950,6.71396,9.36413,1.414906,2393.6,0,1948,0,12.3349,0.012,946.232,65.13,6176,268,3.82,0.18,2.22,0.26
4862.01,322807371,CP,2459287.603,0.004996,,0,5.513,1.56,10056,20.64,9.93012,1.307892,172.857,0,1010,0,11.6707,0.012,238.377,4.827,5427.9,246.6,4.49,0.16,0.91,0.1
4863.01,143032776,PC,2459289.282,0.004734,12.4856615,0.0057576,2.538,0.904,67270,468.404,12.2535,1.69751,3.28873,0,375,0,14.667,0.016,184.734,5.513,3473,314,4.78,0.02,0.45,0.02
4864.01,48274889,PC,2459990.593,0.004628,5.2410982,0.0000446,1.188,0.496,5660,45.8778,9.54095,0,53.3051,0,752,0,13.0585,0.012,672.022,17.976,6119,246,4.4,0,1.12,0
4865.01,143059017,APC,2459303.402,0.00718,1.2655205,0.0009278,1.344,0.518,6380,55.369,11.3966,0,583.776,0,1369,0,13.4804,0.014,803.063,64.549,5243,244,4.1,0,1.41,0
4866.01,35758536,PC,2459302.162,0.008938,4.1059615,0.0000664,3.688,0.81,5250,16.7415,9.32533,0,1015.01,0,1572,0,13.157,0.012,839.783,24.024,6524,244,4.32,0,1.32,0
4867.01,74484423,PC,2459992.374,0.011986,2.835273,0.000042,4.249,1.762,3370,10.56198,11.2429,1.312464,5246.76,0,2371,0,12.959,0.014,948.787,29.161,6996,277,4.1,0.16,1.83,0.16
4868.01,362370757,PC,2460014.7,0.006438,3.5164369,0.0000492,3.119,1.216,6640,30.4726,22.1885,3.49736,227.514,0,1081,0,12.8007,0.012,,0,4395,269.6,,0,2.57,0.32
4869.01,71221700,PC,2460016.892,0.003054,3.0978928,0.0000344,1.17,0.446,2740,21.0624,,0,133.067,0,946,0,12.3918,0.02,536.765,0,5962,884.6,,0,,0
487.01,31852980,PC,2460131.495,0.008952,24.3321784,0.0001924,5.219,1.626,520,49.2962,2.727569,5.476536,32.6779,0,666,0,9.8542,0.014,,0,5450,370,4.40968,4.00816,1.0083,2.0166
487.02,31852980,PC,2460195.585,0.007348,7.4144849,0.0000506,3.493,2.03,392,40.0682,,0,220.138,0,1073,0,9.8542,0.014,,0,5450,370,4.40968,4.00816,,0
4870.01,446135868,PC,2459990.186,0.006554,1.8119168,0.0000328,2.618,1.166,5510,40.22,8.20112,0,2335.94,0,1936,0,13.353,0.012,643.517,18.098,6146,244,4.54,0,0.96,0
4871.01,168158622,PC,2459988.602,0.007536,1.7687528,0.0000154,1.471,0.436,4140,4465.5,19.8865,16.41538,3371.36,0,2122,0,12.7595,0.016,853.761,54.259,6176,269,4.12,0.18,1.56,0.18
4872.01,310822679,PC,2459302.454,0.011428,1.7125104,0.0000476,3.465,1.162,1810,9.23274,9.77984,1.559512,12427.4,0,2941,0,12.6425,0.012,1670.56,136.13,7938,292,3.92,0.16,2.52,0.26
4873.01,228694725,APC,2459331.381,0.003616,0.8313018,0.0000054,1.181,0.346,1770,15.8464,6.57285,0.954548,1906.13,0,1840,0,12.6116,0.016,516.417,15.442,5983,264.2,4.4,0.16,1.1,0.12
4874.01,463754499,PC,2459331.968,0.00855,2.2866856,0.000046,2.881,0.748,3720,16.61374,14.738,0,5350.8,0,2382,0,13.1088,0.022,1605.92,103.52,8277,244,3.98,0,2.41,0
4875.01,133512515,PC,2459330.737,0.006846,9.7929019,0.000164,3.362,0.68,6100,23.7052,10.6608,1.437474,127.221,0,935,0,12.5502,0.012,651.686,21.333,6322,277.4,4.28,0.18,1.33,0.12
4876.01,458300989,PC,2459328.15,0.014418,4.1379542,0.000325,4.739,1.548,2610,20.9198,,0,,0,,0,12.5386,0.028,810.688,0,,0,,0,,0
4877.01,447054140,PC,2459330.373,0.003486,5.2220526,0.000034,4.243,0.434,4850,2.75402,12.0807,1.163754,896.671,0,1524,0,12.2316,0.012,713.47,29.097,6718,268.8,4.15,0.18,1.67,0.14
4878.01,144155193,PC,2459330.772,0.005292,4.728422,0.0000436,1.398,0.476,10770,65.9362,13.0542,0,59.5611,0,773,0,13.4358,0.012,720.203,43.77,5655.8,181,4.29,0,1.18,0
4879.01,45465399,PC,2459325.008,0.009512,5.3763108,0.0000908,2.339,0.654,4040,19.7208,9.71605,0,242.224,0,1099,0,13.3342,0.012,1071.24,72.82,6543,244,4.2,0,1.53,0
488.01,452866790,CP,2458492.206,0.001322,1.1979996,0.0000126,0.9682003,0.6129024,1150.31773,186.66359,1.2107339,2.2117572,58.2602237,0,704.6326883,0,11.1972,0.014,27.3644,0.0752,3332,126,4.91528,0.284562,0.354529,0.0214178
4880.01,245099574,PC,2459329.599,0.006486,3.4717583,0.0018846,3.494,0.49,11480,19.94214,15.0586,1.717832,1172.33,0,1630,0,12.8382,0.014,717.786,27.718,6549,267.6,4.26,0.18,1.43,0.14
4881.01,359735804,PC,2460015.73,0.01225,4.4158835,0.0000894,4.663,1.06,3250,12.18144,11.2662,0,647.404,0,1405,0,13.2953,0.012,977.09,30.615,5306,244,3.78,0,2.03,0
4882.01,458331312,PC,2459329.594,0.002478,4.4360402,0.0000376,2.438,0.538,7040,12.9746,11.7883,1.30886,410.649,0,1254,0,11.2673,0.012,408.748,9.628,6633,264.8,4.29,0.18,1.39,0.12
4883.01,446463666,PC,2459328.308,0.007984,4.4967355,0.0000602,4.218,0.936,6290,12.22566,10.7052,1.283294,1127.24,0,1614,0,12.9582,0.012,907.699,34.07,6534,270.8,4.2,0.16,1.53,0.14
4884.01,80681136,PC,2460015.656,0.006306,1.5300843,0.000327,3.1055945,0.7875658,4193.6457,589.4585,,0,1479.343021,0,1581.746825,0,13.351,0.014,1102,0,5951,1421.4,,0,,0
4885.01,72504752,PC,2459321.242,0.005434,6.9392854,0.0000726,5.859,0.526,14590,13.23904,,0,,0,,0,13.3328,0.016,691.779,0,,0,,0,,0
4886.01,457743020,FP,2459327.582,0.002138,3.251249,0.0000178,2.123,0.586,12040,32.2182,19.6899,2.2577,706.995,0,1436,0,12.9004,0.014,997.825,35.803,6951,273,4.18,0.18,1.66,0.14
4887.01,274911400,PC,2459325.946,0.012094,5.1873583,0.00012,5.228,1.014,3850,15.40796,12.2426,1.458388,2667.28,0,2002,0,12.6039,0.016,983.925,38.412,7868,292.8,4.13,0.16,1.96,0.14
4888.01,309292963,PC,2459319.76,0.011484,9.4185437,0.000203,4.259,1.008,2670,7.40672,8.08768,1.009286,223.026,0,1076,0,12.0728,0.012,595.898,18.051,6243,255.8,4.12,0.18,1.58,0.14
4889.01,441936163,PC,2460041.259,0.004962,1.895234,0.0000134,0.868,0.434,2470,66.3486,,0,24.4753,0,619,0,12.6063,0.012,,0,3525,170.8,,0,,0
489.01,455096220,KP,2459250.846,0.00159,3.6466612,0.000008,3.9225178,0.1182728,8994.573664,235.3976,13.2844134,1.3454096,999.6687505,0,1434.114341,0,11.8997,0.012,506.965,25.744,6096,0,4.21513,0,1.35672,0.1322312
4890.01,92004082,PC,2460017.419,0.001462,3.0471275,0.000148,3.2974347,0.0978098,8595.287261,235.27094,15.718004,1.459474,2283.147948,0,1763.00386,0,11.6042,0.012,575.512,20.186,6823,263.8,4.19,0.18,1.60466,0.1444372
4891.01,458199018,PC,2460016.76,0.00384,2.4498012,0.0003348,3.9189168,0.2806306,12322.1183,658.04486,,0,789.7959563,0,1352.067819,0,12.8844,0.016,1393.25,0,,0,,0,,0
4892.01,6010784,PC,2459323.755,0.007756,4.516649,0.0000688,3.654,0.672,6110,17.08532,11.1801,0,509.073,0,1323,0,13.2078,0.016,849.685,52.965,5850,244,4.17,0,1.4,0
4893.01,441234277,PC,2460021.338,0.003568,7.3262605,0.000053,1.786,0.626,12150,60.8628,,0,24.4878,0,619,0,12.6087,0.012,,0,4884.2,381.8,,0,,0
4894.01,469333534,PC,2459329.47,0.011776,3.5611222,0.0000958,2.736,1.162,5240,46.1776,12.6024,2.39236,340.982,0,1197,0,13.4175,0.012,1092.05,0,5260,312.2,,0,1.76,0.2
4895.01,463365347,PC,2459321.816,0.004972,8.9641788,0.0001874,1.636,0.552,3510,28.8062,11.2056,1.770164,56.781,0,764,0,12.1122,0.014,638.197,21.991,6956,280.2,4.12,0.18,1.77,0.16
4896.01,438278301,PC,2459322.429,0.010174,5.1609259,0.0001084,4.411,1.06,4600,16.06058,10.5964,1.359606,1325.48,0,1680,0,12.554,0.012,837.932,33.687,7102,264.2,4.23,0.18,1.6,0.14
4897.01,81693792,PC,2459329.757,0.004796,4.3066915,0.00004,2.149,0.424,7630,22.1128,11.6239,0,313.657,0,1172,0,13.1546,0.012,781.614,23.65,6618,244,4.4,0,1.23,0
4898.01,124235800,PC,2459330.011,0.004112,2.7652293,0.0000206,1.262,0.438,2390,12.14834,3.48557,0.403254,33.0144,0,667,0,11.9277,0.014,98.5958,0.7892,3830,314,4.62,0.02,0.64,0.04
4899.01,376610581,PC,2459331.215,0.006176,2.3908076,0.0000714,3.28,0.98,6010,24.421,14.4175,1.84746,3793.38,0,2186,0,12.4218,0.012,951.545,40.344,7228,270.6,4.15,0.18,1.77,0.16
490.01,455135327,KP,2458491.915,0.000208,2.8106013,0.000001,2.2499254,0.0209686,10912.67526,114.844024,15.9952263,1.6325442,1467.957255,0,1578.694522,0,9.93908,0.012,213.985,4.39,6304,0,4.35913,0,1.34004,0.1364072
4900.01,425508314,PC,2459320.969,0.009614,7.6650157,0.0001342,5.834,0.762,7190,10.37244,14.8051,0,516.192,0,1327,0,13.1119,0.012,1026.01,77.687,6085,250,4.04,0,1.68,0
4901.01,107017977,PC,2459315.345,0.005018,16.0462248,0.0001918,2.492,0.744,7300,18.73012,10.789,1.484016,14.0395,0,539,0,12.5306,0.012,454.749,11.907,5295.9,236,4.22,0.16,1.23,0.14
4902.01,358072664,FP,2459327.067,0.00709,4.1934945,0.0000692,1.873,0.66,2710,18.2606,9.49438,1.499092,137.464,0,953,0,12.8989,0.012,727.548,16.605,5541,263.6,4.01,0.16,1.63,0.18
4903.01,457789844,PC,2459331.925,0.005776,4.9142901,0.0000652,4.595,0.63,5270,9.59064,12.5243,1.268004,2462.94,0,1962,0,12.3934,0.016,854.029,38.889,8065,301,4.27,0.14,1.7,0.14
4904.01,464388115,PC,2459331.41,0.002258,2.4118274,0.0000116,1.722,0.484,9250,15.86564,19.2999,2.4275,2090.41,0,1883,0,12.5927,0.014,1470.83,147.48,8765,332.6,4.21,0.16,1.92,0.22
4905.01,463011281,PC,2459311.217,0.008174,11.1378464,0.0002056,1.622,0.798,5350,78.6298,13.1836,2.53286,18.3455,0,576,0,12.6595,0.012,852.832,0,5809,302.6,,0,1.56,0.16
4906.01,385459345,PC,2459999.634,0.009954,11.9768241,0.0030232,3.662,0.944,6760,38.6394,8.81618,0,84.7541,0,845,0,13.3678,0.012,708.385,16.477,6059,244,4.41,0,1.09,0
4907.01,447585233,PC,2459329.177,0.00949,3.3405202,0.0000564,2.693,1.216,3150,25.1016,,0,361.948,0,1215,0,12.9489,0.012,604.385,0,5108.1,281.6,,0,,0
4908.01,356835341,PC,2459311.08,0.022468,19.7112002,0.0008002,5.452,1.396,4150,27.3072,9.99929,0,104.142,0,889,0,13.2223,0.012,1076.25,41.76,6636,244,4.18,0,1.59,0
4909.01,272211398,PC,2459316.775,0.002126,11.6484665,0.000056,5.8782939,0.2359632,6183.967846,326.98346,16.0778778,0.796897,243.8397642,0,1007.849958,0,10.609,0.014,341.382,0,6496,697.2,4.64,0.34,1.99518,0
491.01,468987719,KP,2460279.866,0.000946,3.3326812,0.0000016,3.125,0.03,17008,138.0862,14.4797,1.282488,521.877,0,1331,0,12.7656,0.014,528.825,14.966,5645,0,4.37683,0,1.11,0.1
4910.01,303327435,PC,2460018.634,0.006528,5.506691,0.0011912,1.911388,0.3542006,16086.39908,3142.7348,14.6366494,2.328783,204.5601687,0,964.5506052,0,13.467,0.012,544.636,14.314,5277,246,4.38,0,1.01161,0
4911.01,303814029,PC,2459332.057,0.004808,4.4573401,0.0000566,3.75,0.668,7447,15.45536,13.5074,1.389614,1527.79,0,1741,0,12.7706,0.012,999.139,35.792,7514,282.8,4.3,0.16,1.54,0.12
4912.01,219769290,PC,2459327.883,0.007914,7.4105517,0.0000886,1.856,0.566,10640,9641.88,18.0468,0,111.176,0,904,0,13.346,0.014,508.676,16.112,5546,244,4.53,0,0.89,0
4913.01,72401290,PC,2459332.199,0.007854,6.5430693,0.0000922,2.585,0.732,3820,19.35118,4.75554,0.881052,53.4345,0,753,0,12.3375,0.012,203.601,2.292,4689,254,4.55,0.2,0.76,0.12
4914.01,49254857,CP,2459317.273,0.001858,10.5988743,0.0027038,1.638,0.41,12920,24.0184,12.6054,1.545292,18.1082,0,574,0,11.6629,0.024,299.89,6.875,5809.9,246.2,4.42,0.16,1.04,0.1
4915.01,440937096,PC,2459991.53,0.004176,3.3362143,0.0000322,2.121,0.636,2130,7.8531,,0,,0,,0,11.7211,0.082,2147.14,273.86,,0,,0,,0
4916.01,454069765,KP,2459326.618,0.007258,4.1197036,0.0014726,4.547,0.912,2690,5.50564,9.06392,1.083472,1047.58,0,1584,0,12.1137,0.012,647.595,29.461,5848.8,211.8,3.96,0.14,1.79,0.18
4917.01,317362389,PC,2459356.533,0.006278,4.7738904,0.0023324,3.304,0.488,9170,24.0498,13.3725,1.581254,597.141,0,1377,0,11.1646,0.012,364.963,8.837,6681,258.6,4.33,0.18,1.35,0.12
4918.01,60859922,PC,2459357.329,0.008204,6.5329169,0.0001332,3.342,1.074,2860,8.4759,7.59526,1.029126,221.525,0,1074,0,12.0272,0.018,465.792,16.991,5698,259,4.15,0.16,1.39,0.14
4919.01,155419920,PC,2459358.159,0.004638,3.6470909,0.0000316,2.383,0.418,9420,22.4652,16.5056,2.00204,369.697,0,1221,0,12.9098,0.012,804.907,30.345,6050,262.6,4.09,0.16,1.58,0.16
492.01,17746821,KP,2458493.165,0.000436,3.1220166,0.000002,3.5718864,0.062236,6304.917026,80.77986,14.3229397,1.7914152,2108.436159,0,1728.263124,0,11.3155,0.012,515.458,32.393,6280,0,4.08133,0,1.72958,0.214674
4920.01,132611413,PC,2459358.125,0.008626,2.5245706,0.0001048,3.741,1.08,4820,31.1856,13.3195,1.911322,3197.52,0,2094,0,12.8127,0.014,832.199,35.177,6687,269,4.15,0.18,1.66,0.16
4921.01,404227343,PC,2459344.889,0.004914,3.4975869,0.0010094,1.734,0.978,4500,224.23,13.5654,0,1161.69,0,,0,12.1004,0.014,677.488,0,6987,0,,0,1.69,0
4922.01,411943564,PC,2459359.886,0.00597,7.5492321,0.0001484,5.259,0.726,6530,10.2671,,0,251.146,0,1109,0,12.798,0.012,610.158,0,5295.2,490,,0,,0
4923.01,219181903,PC,2459975.585,0.023806,12.9175271,0.0000608,4.46,0.31,4615,2.16148,9.95556,1.113132,69.9889,0,805,0,12.2607,0.012,469.545,8.168,5501,253.8,4.17,0.16,1.34,0.14
4924.01,307099276,PC,2459359.002,0.007428,3.1467665,0.0000526,3.359,0.566,5630,18.83984,,0,3523.36,0,2146,0,13.0029,0.022,1196.03,119.22,8232,246,,0,,0
4925.01,399847887,PC,2460045.035,0.004424,3.9511085,0.0000566,3.436472,0.4263218,13125.9567,1303.15174,15.9780798,1.9131268,833.9339122,0,1370.574535,0,13.484,0.012,883.572,27.921,5933,244,4.19,0,1.37614,0
4926.01,454828937,PC,2460045.681,0.007368,6.809144,0.0000904,6.35,0.566,1990,2.73934,10.1542,1.1566,1033.51,0,1579,0,12.29,0.012,880.334,42.312,6464,270.6,3.87,0.18,2.2,0.22
4927.01,376421071,PC,2459359.636,0.004218,0.8166936,0.000024,1.234,0.414,2890,15.44352,10.8868,0,2102.63,0,1886,0,13.1571,0.012,1080.6,37.15,5951,244,3.89,0,1.97,0
4928.01,448820344,PC,2459358.786,0.007472,2.7792649,0.0000384,3.764,0.776,3610,6.55476,12.48,1.290822,4287.92,0,2254,0,11.3943,0.014,686.164,28.908,7544,273.8,4.05,0.16,2.08,0.16
4929.01,359403471,PC,2459358.086,0.010068,2.5547255,0.000052,2.953,0.742,5580,4318.02,13.5829,10.21482,2108.75,0,1887,0,13.405,0.014,494.931,26.107,4956,286,,0,0.99,0.12
493.01,19025965,PC,2458493.325,0.001642,5.944441,0.0000124,2.3016013,0.325453,2791.427214,201.53596,4.4955906,1.3100536,56.0528481,0,697.8613892,0,11.4479,0.012,107.355,0.934,4383,348,4.56546,0.476418,0.811865,0.1321508
4930.01,307221757,PC,2459358.243,0.00925,6.7789159,0.0001082,4.138,0.968,2640,6.77976,5.88108,1.317314,310.079,0,1169,0,12.0678,0.012,413.757,82.847,5804,262.6,4.33,0.22,1.16,0.24
4931.01,296850254,PC,2460047.12,0.003634,6.7635161,0.0002446,3.079,0.474,5690,12.67748,,0,74.7856,0,819,0,12.129,0.012,330.511,0,4847.4,541.6,,0,,0
4932.01,148772620,PC,2459358.598,0.01334,3.9417247,0.0000984,5.762,1.966,2770,15.04952,11.7599,2.19164,1541.06,0,1745,0,12.5116,0.012,777.484,78.112,4900.9,150,,0,2.3,0.34
4933.01,35106764,PC,2459354.56,0.012244,5.3861006,0.0001398,4.62,1.056,6440,19.68734,,0,477.988,0,1302,0,12.7116,0.012,1187.08,0,5623.3,689,,0,,0
4934.01,292797572,FP,2459355.677,0.01803,2.8013515,0.0000772,5.405,3.032,4590,634.382,12.9252,6.63132,28108.4,0,3607,0,12.6554,0.018,824.376,43.088,7518,285.6,4.23,0.16,1.67,0.14
4935.01,412635642,PC,2460047.582,0.003042,17.4219809,0.0023246,4.0812901,0.245134,11750.83648,617.62774,16.1019557,0.643423,99.2524992,0,805.0171124,0,11.5845,0.012,458.015,0,6282,0,,0,1.36695,0
4936.01,68030406,PC,2459358.593,0.00341,4.7750178,0.000041,3.64,0.378,9470,10.85168,15.088,0,917.418,0,1533,0,13.0936,0.014,956.723,46.098,7121,244,4.27,0,1.53,0
4937.01,241638905,PC,2459358.244,0.02113,5.0414219,0.0002394,6.675,1.466,2340,11.62188,11.6667,2.23576,1527.97,0,1741,0,12.4864,0.012,1030.16,126.512,5838,258.8,3.66,0.18,2.5,0.38
4938.01,457018819,PC,2459357.455,0.004658,2.913692,0.0000354,2.665,0.382,20130,63.8672,13.5499,1.740226,586.602,0,1371,0,12.4741,0.012,377.703,7.399,5816,257,4.49,0.14,0.97,0.08
4939.01,149109125,PC,2459342.286,0.009302,9.1717558,0.0104236,3.54,0.856,5240,15.28376,7.49243,0.878204,328.919,0,1186,0,12.1624,0.012,972.238,0,7513.5,290.8,,0,1.08,0.08
494.01,19519368,PC,2459987.55,0.00413,1.7018818,0.0000082,1.551,0.494,570,88.3328,1.96356,0.299608,400.827,0,1246,0,10.0854,0.012,89.9559,0.75,4985,228,4.67,0.32,0.8,0.1
4940.01,237929468,PC,2459963.746,0.01372,25.8663869,0.0021502,4.0838781,0.6509248,2612.882741,320.86966,6.7555369,1.1192464,40.4612445,0,643.2496503,0,11.8153,0.012,345.659,7.238,5418.7,315.8,,0,1.17513,0.1256834
4941.01,77680373,PC,2459354.639,0.00251,3.5569996,0.0000212,1.985,0.206,18990,26.7794,10.8822,0,68.3964,0,801,0,13.1014,0.012,259.563,4.805,4440,244,4.49,0,0.78,0
4942.01,166242494,PC,2459349.6,0.009824,7.9248476,0.0002076,4.022,0.974,3330,15.1554,7.01304,1.016068,283.041,0,1142,0,12.5098,0.012,562.338,27.145,6274,254.6,4.35,0.18,1.22,0.12
4943.01,418567812,PC,2459352.427,0.00382,8.0176705,0.0000996,2.714,0.5,12290,30.0662,8.9733,1.564228,26.1122,0,629,0,12.998,0.038,,0,4353,346.6,,0,0.78,0.12
4944.01,242190195,PC,2459359.478,0.003148,4.075051,0.0000278,1.176,0.45,9210,58.1166,9.4389,0,77.2131,0,825,0,13.0161,0.012,454.335,16.652,5674,246,4.56,0,0.87,0
4945.01,332017079,PC,2459357.97,0.003854,1.6500255,0.0000124,2.937,0.378,14270,2315.9,18.0511,0,9993.06,0,2785,0,13.184,0.014,650.297,26.88,6449,244,4.44,0,1.15,0
4946.01,319783554,FP,2459357.232,0.008794,1.819376,0.0000576,2.97,2.03,5240,162.156,11.1303,3.13698,12022.3,0,2917,0,12.1164,0.016,664.284,29.298,7567,285.8,4.31,0.16,1.53,0.12
4947.01,382975217,PC,2459353.765,0.004086,4.1400273,0.000044,3.936,0.762,4520,4.60646,12.7772,1.36956,1271.14,0,1663,0,11.5362,0.012,607.38,24.625,6639,260.6,4.05,0.18,1.85,0.18
4948.01,160476088,PC,2459360.065,0.003654,0.4722347,0.000004,1.074,0.374,3610,26.8664,7.34189,0,4192.02,0,2241,0,13.164,0.012,608.062,23.259,5827,244,4.37,0,1.1,0
4949.01,401028336,PC,2459356.99,0.004764,1.7819156,0.0000174,2.748,0.416,12020,25.3556,17.5347,2.05762,3451.71,0,2135,0,12.4171,0.014,718.588,36.334,6955,280.4,4.22,0.18,1.58,0.14
495.01,22529346,KP,2459986.211,0.000368,1.2749246,0.0000006,2.783,0.076,18699,173.7468,22.0328,1.75399,6216.41,0,2473,0,10.056,0.012,269.898,3.142,6459,0,4.24006,0,1.52,0.12
4950.01,245341495,PC,2459355.717,0.00422,3.9358604,0.0000422,4.341,0.936,4510,6.10768,12.0264,1.562016,2417.15,0,1953,0,11.997,0.012,776.949,69.83,6975,256.6,4.11,0.2,1.8,0.2
4951.01,448435566,PC,2459357.872,0.005576,4.1042587,0.000046,4.642,0.618,2790,3.90122,10.2079,1.168172,1000.26,0,1566,0,11.8412,0.012,585.603,21.909,5823,250.2,3.89,0.16,1.92,0.18
4952.01,400073524,PC,2460041.455,0.004764,0.6534841,0.0000072,0.988,0.36,1970,17.61344,6.94706,1.12911,5084.28,0,2352,0,12.547,0.012,880.962,34.87,7540,271.6,4.31,0.16,1.53,0.12
4953.01,405571798,PC,2459357.456,0.004574,2.9590176,0.0000366,2.832,0.412,12520,32.2916,15.6559,0,1209.71,0,1643,0,13.4571,0.014,1022.81,52.95,6808,244,4.31,0,1.4,0
4954.01,147723246,PC,2459352.203,0.005924,6.6819653,0.0000826,4.357,0.39,9100,13.75302,14.6987,1.25531,2766.53,0,2020,0,12.69,0.024,886.651,44.47,10126,590.8,4.49,0.12,1.51,0.1
4955.01,188865842,PC,2459359.921,0.005534,3.1409607,0.0000776,1.284,0.812,10670,278.268,9.6232,0,77.0719,0,825,0,13.3356,0.012,367.517,9.371,4924,244,4.5,0,0.83,0
4956.01,8005485,PC,2459356.23,0.004622,5.1087099,0.0019098,1.011,0.368,16220,221.616,12.7621,0,28.5078,0,643,0,13.3624,0.014,572.058,25.371,5770,244,4.52,0,0.93,0
4957.01,412485680,PC,2459358.371,0.003128,4.6622996,0.00004,3.382,0.388,3810,5.00216,15.6435,2.12078,778.408,0,1471,0,11.9955,0.016,914.534,87.457,6870,267.8,3.82,0.2,2.48,0.3
4958.01,457649900,PC,2458606.971,0.012762,748.8277169,0.011517,5.812,1.352,2167,2418.04,21.1132,16.28356,0.530165,0,237,0,10.7546,0.012,477.519,16.874,6713,275.2,3.94,0.18,2.11,0.2
4959.01,290337456,PC,2459357.533,0.007746,4.6011828,0.000102,3.476,0.692,11320,42.215,13.7898,0,545.801,0,1346,0,13.3895,0.014,911.483,100.509,6183,244,4.21,0,1.4,0
496.01,88977253,APC,2458492.708,0.001134,2.767691,0.000224,1.876437,0.08595,22690.26335,1128.3573,28.980984,29.1119,2360.100039,0,1777.67495,0,12.33,0.014,791.384,58.966,6717.03,316.04,4.2,0.1,1.54739,1.492358
4960.01,329672278,PC,2459357.496,0.003566,4.0557174,0.0000492,1.615,0.458,4240,22.1128,16.4885,1.972178,481.002,0,1304,0,10.7133,0.016,520.445,20.085,6664.3,979.4,3.81,1.3,2.2,0.16
4961.01,420202798,PC,2460041.883,0.00167,7.4793374,0.0003974,3.5371419,0.1200566,17147.30512,461.69928,13.4499302,1.6848846,111.2246815,0,828.266397,0,11.6602,0.012,213.073,2.725,5078,258.4,4.39,0.16,0.969314,0.1185828
4962.01,210681065,PC,2459359.714,0.00536,2.074205,0.0000208,2.806,0.96,8150,32.51,,0,4122.6,0,2232,0,12.6445,0.012,1175.45,0,6987,650.2,,0,,0
4963.01,407827885,PC,2459358.025,0.023248,2.365766,0.0041426,4.298,1.24,5750,56.674,,0,661.313,0,1412,0,13.1009,0.012,,0,4057.4,1089.2,,0,,0
4964.01,406443564,FP,2459359.32,0.002664,1.1167145,0.0000086,1.817,0.26,12810,1474.65,20.4041,0,7730.28,0,2612,0,13.2364,0.012,760.606,24.351,6611,244,4.41,0,1.22,0
